,Name,Team,L/R,POS,IP,GS,GP,HA,R,ER,HR,BB,K,W,L,S,HD,BS,ERA,WHIP,SB,CS,SBP,W-Z,K-Z,S-Z,ERA-Z,WHIP-Z,Z-SUM,Z-SUM-A,ACV,
350,Jason Alexander,ATH| HOU,RIGHT,SP| RP,77.33333333333334,13,18,111,45,41,15,26,65,4,2,1,0,0,4.772,1.772,6,2,0.078,-1.121,-1.464,-0.415,-0.597,-0.682,-4.281,1.088,2.5881247384866706,
351,Zebby Matthews,MIN,RIGHT,SP,79.33333333333333,16,16,121,50,49,12,24,88,5,6,0,0,0,5.559,1.828,5,0,0.063,-0.859,-0.959,-0.506,-1.1,-0.857,-4.282,1.0869999999999997,2.585745947366737,
352,Edgardo Henriquez,LAN,RIGHT,RP,19.0,0,22,22,5,5,2,5,18,2,1,1,0,0,2.368,1.421,1,1,0.053,-1.646,-2.497,-0.415,0.209,0.067,-4.282,1.0869999999999997,2.585745947366737,
353,Rob Zastryzny,MIL,RIGHT,RP,22.0,1,26,21,7,6,3,10,20,2,1,0,0,0,2.454,1.409,1,0,0.045,-1.646,-2.453,-0.506,0.228,0.087,-4.291,1.0779999999999994,2.5643368272873426,
354,Brandon Eisert,CHA,LEFT,SP| RP,69.66666666666666,3,72,109,36,34,12,25,74,3,8,2,0,0,4.392,1.923,9,0,0.129,-1.384,-1.267,-0.324,-0.332,-0.987,-4.294,1.0750000000000002,2.557200453927547,
355,Kade Strowd,BAL,RIGHT,RP,26.333333333333332,0,25,18,6,5,1,13,24,0,1,0,0,0,1.709,1.177,1,0,0.038,-2.171,-2.365,-0.506,0.425,0.319,-4.298,1.0709999999999997,2.5476852894478155,
356,Ryan Gusto,HOU| MIA,RIGHT,SP| RP,101.66666666666667,17,27,153,67,64,17,36,97,7,7,0,0,0,5.666,1.859,8,1,0.079,-0.334,-0.762,-0.506,-1.494,-1.21,-4.307,1.0619999999999994,2.5262761693684213,
357,DL Hall,MIL,LEFT,SP| RP,38.666666666666664,3,20,33,15,15,2,17,27,1,0,0,0,0,3.491,1.293,0,0,0.0,-1.909,-2.299,-0.506,0.087,0.31,-4.317,1.0519999999999996,2.5024882581690955,
358,Hayden Birdsong,SFN,RIGHT,SP| RP,65.66666666666667,10,21,85,42,35,10,37,68,4,4,0,0,0,4.797,1.858,1,1,0.015,-1.121,-1.399,-0.506,-0.52,-0.779,-4.326,1.0430000000000001,2.4810791380897035,
359,Tyler Wells,BAL,RIGHT,SP,21.666666666666668,4,4,26,7,7,4,2,18,2,1,0,0,0,2.908,1.292,3,0,0.138,-1.646,-2.497,-0.506,0.148,0.175,-4.328,1.0409999999999995,2.476321555849837,
360,Jose Fermin,ANA,RIGHT,RP,34.33333333333333,0,40,36,21,17,8,23,39,3,2,0,0,0,4.456,1.718,1,0,0.029,-1.384,-2.036,-0.506,-0.181,-0.239,-4.345,1.024,2.435882106810984,
361,Yimi Garcia,TOR,RIGHT,RP,21.0,0,22,16,10,9,2,12,25,1,2,3,0,0,3.857,1.333,2,1,0.095,-1.909,-2.343,-0.233,-0.012,0.139,-4.358,1.0110000000000001,2.4049578222518604,
362,Justin Martinez,ARI,RIGHT,RP,15.333333333333332,0,17,10,8,7,1,12,22,1,2,5,0,0,4.109,1.435,0,0,0.0,-1.909,-2.409,-0.051,-0.039,0.047,-4.361,1.008,2.397821448892062,
363,Ryne Stanek,NYN,RIGHT,RP,55.999999999999986,0,65,74,39,33,7,32,58,4,6,3,0,0,5.304,1.893,1,0,0.018,-1.121,-1.618,-0.233,-0.665,-0.733,-4.371,0.9979999999999993,2.3740335376927346,
364,Tristan Beck,SFN,RIGHT,RP,56.66666666666666,1,31,64,29,29,7,16,41,1,0,2,0,0,4.606,1.412,3,0,0.053,-1.909,-1.992,-0.324,-0.364,0.218,-4.371,0.9979999999999993,2.3740335376927346,
365,Andrew Alvarez,WAS,LEFT,SP,23.333333333333332,5,5,19,8,6,1,10,20,1,1,0,0,0,2.314,1.243,1,0,0.043,-1.909,-2.453,-0.506,0.267,0.229,-4.373,0.9959999999999996,2.3692759554528697,
366,Jackson Jobe,DET,RIGHT,SP,49.0,10,10,63,24,23,7,27,39,4,1,0,0,0,4.224,1.837,5,1,0.102,-1.121,-2.036,-0.506,-0.169,-0.545,-4.378,0.9909999999999997,2.357381999853207,
367,Jonathan Bowlan,KCA,RIGHT,RP,44.33333333333333,1,34,52,21,19,6,17,46,1,2,0,0,0,3.857,1.556,3,2,0.068,-1.909,-1.882,-0.506,-0.026,-0.055,-4.378,0.9909999999999997,2.357381999853207,
368,Max Meyer,MIA,LEFT,SP,64.66666666666667,12,12,96,39,34,12,20,68,3,5,0,0,0,4.732,1.794,3,1,0.046,-1.384,-1.399,-0.506,-0.48,-0.621,-4.39,0.9790000000000001,2.328836506414017,
369,Justin Topa,MIN,RIGHT,RP,59.99999999999999,1,54,87,32,26,2,18,49,1,5,4,0,0,3.900,1.750,7,0,0.117,-1.909,-1.816,-0.142,-0.056,-0.484,-4.406,0.9630000000000001,2.290775848495095,
370,Mason Englert,TBA,SWITCH,RP,44.666666666666664,0,29,51,20,19,4,11,44,0,1,0,0,0,3.828,1.388,3,0,0.067,-2.171,-1.926,-0.506,-0.016,0.209,-4.411,0.9580000000000002,2.2788818928954324,
371,Ben Brown,CHN,RIGHT,SP| RP,106.33333333333333,15,25,162,73,70,18,32,121,5,8,1,0,0,5.925,1.825,8,0,0.075,-0.859,-0.234,-0.415,-1.777,-1.136,-4.423,0.9459999999999997,2.25033639945624,
372,PJ Poulin,WAS,RIGHT,RP,24.666666666666664,0,28,27,10,10,2,13,27,2,1,1,0,0,3.649,1.622,3,0,0.122,-1.646,-2.299,-0.415,0.025,-0.087,-4.423,0.9459999999999997,2.25033639945624,
373,Hunter Harvey,KCA,RIGHT,RP,10.666666666666666,0,12,6,0,0,0,1,11,1,0,0,0,0,0.00,0.656,0,0,0.0,-1.909,-2.651,-0.506,0.314,0.325,-4.426,0.9429999999999996,2.243200026096442,
374,David Festa,MIN,RIGHT,SP,53.33333333333334,10,11,66,35,32,10,19,53,3,4,0,0,0,5.400,1.594,5,3,0.094,-1.384,-1.728,-0.506,-0.673,-0.137,-4.428,0.9409999999999998,2.2384424438565773,
375,Ryan Weathers,MIA,RIGHT,SP,38.333333333333336,8,8,51,20,17,7,12,37,2,2,0,0,0,3.991,1.643,5,0,0.13,-1.646,-2.079,-0.506,-0.063,-0.165,-4.46,0.9089999999999998,2.162321128018734,
376,Casey Legumina,SEA,RIGHT,RP,49.66666666666667,1,48,63,36,31,7,25,55,4,6,0,0,0,5.617,1.772,1,0,0.02,-1.121,-1.684,-0.506,-0.711,-0.439,-4.462,0.907,2.1575635457788693,
377,Rafael Montero,ATL| DET| HOU,RIGHT,RP,60.333333333333336,0,59,58,34,30,5,37,58,1,2,0,0,0,4.475,1.575,2,1,0.033,-1.909,-1.618,-0.506,-0.327,-0.114,-4.474,0.8949999999999996,2.1290180523396773,
378,Rico Garcia,BAL| NYA| NYN,RIGHT,RP,34.333333333333336,1,29,40,12,12,5,10,38,0,2,0,0,0,3.146,1.456,1,0,0.029,-2.171,-2.058,-0.506,0.17,0.078,-4.487,0.8819999999999997,2.0980937677805533,
379,Kaleb Ort,HOU,RIGHT,RP,46.0,0,49,49,26,25,8,27,49,2,2,1,0,0,4.891,1.652,5,1,0.109,-1.646,-1.816,-0.415,-0.398,-0.213,-4.488,0.8809999999999993,2.09571497666062,
380,Yennier Cano,BAL,RIGHT,RP,58.000000000000014,0,65,77,36,33,7,24,53,3,7,2,0,0,5.121,1.741,12,4,0.207,-1.384,-1.728,-0.324,-0.606,-0.45,-4.492,0.8769999999999998,2.0861998121808907,
381,Charlie Morton,ATL| BAL| DET,RIGHT,SP| RP,142.0,27,33,209,94,92,23,72,149,9,11,0,0,0,5.831,1.979,10,2,0.07,0.19,0.381,-0.506,-2.27,-2.29,-4.495,0.8739999999999997,2.079063438821093,
382,Luinder Avila,KCA,RIGHT,RP,14.000000000000002,0,13,10,2,2,0,6,16,1,1,0,0,0,1.286,1.143,1,0,0.071,-1.909,-2.541,-0.506,0.272,0.186,-4.497,0.8719999999999999,2.074305856581228,
383,Sean Manaea,NYN,RIGHT,SP| RP,60.66666666666666,12,15,87,38,38,13,12,75,2,4,0,0,0,5.637,1.632,4,2,0.066,-1.646,-1.245,-0.506,-0.878,-0.237,-4.513,0.8559999999999999,2.0362451986623062,
384,Justin Steele,CHN,LEFT,SP,22.666666666666668,4,4,30,12,12,5,5,21,3,1,0,0,0,4.765,1.544,0,1,0.0,-1.384,-2.431,-0.506,-0.174,-0.018,-4.514,0.8549999999999995,2.033866407542373,
385,Cole Henry,WAS,RIGHT,RP,52.666666666666664,0,57,58,27,25,7,32,52,1,2,2,0,0,4.272,1.709,10,0,0.19,-1.909,-1.75,-0.324,-0.202,-0.348,-4.533,0.8359999999999994,1.9886693762636534,
386,Emerson Hancock,SEA,RIGHT,SP| RP,90.00000000000001,16,22,124,51,49,15,31,64,4,5,0,0,0,4.900,1.722,4,5,0.044,-1.121,-1.486,-0.506,-0.785,-0.638,-4.537,0.8319999999999999,1.9791542117839238,
387,Nabil Crismatt,ARI,RIGHT,SP| RP,34.0,5,8,52,20,14,6,9,25,3,0,0,0,0,3.706,1.794,5,0,0.147,-1.384,-2.343,-0.506,0.02,-0.327,-4.541,0.8279999999999994,1.9696390473041925,
388,Wikelman Gonzalez,CHA,RIGHT,RP,20.333333333333336,0,16,18,9,6,1,12,25,1,0,0,0,0,2.656,1.475,2,0,0.098,-1.909,-2.343,-0.506,0.178,0.033,-4.547,0.8220000000000001,1.9553663005845985,
389,Jake Bird,COL| NYA,RIGHT,RP,55.333333333333336,0,48,80,37,34,7,25,66,4,2,0,0,0,5.530,1.898,2,3,0.036,-1.121,-1.442,-0.506,-0.755,-0.734,-4.559,0.8099999999999996,1.926820807145406,
390,Albert Suarez,BAL,RIGHT,RP,11.666666666666666,1,5,12,4,3,0,2,10,2,0,0,0,0,2.314,1.200,2,1,0.171,-1.646,-2.673,-0.506,0.133,0.132,-4.56,0.8090000000000002,1.924442016025475,
391,Trevor McDonald,SFN,RIGHT,P,15.0,2,3,15,6,3,1,2,14,1,0,0,0,0,1.800,1.133,0,0,0.0,-1.909,-2.585,-0.506,0.232,0.205,-4.563,0.806,1.9173056426656767,
392,Cade Cavalli,WAS,RIGHT,SP,48.666666666666664,10,10,73,28,23,7,15,40,3,1,0,0,0,4.253,1.808,5,2,0.103,-1.384,-2.014,-0.506,-0.179,-0.492,-4.576,0.7930000000000001,1.8863813581065532,
393,Yoendrys Gomez,CHA| LAN| NYA,RIGHT,SP| RP,62.66666666666667,9,21,82,40,36,12,27,58,3,3,1,0,0,5.170,1.739,6,1,0.096,-1.384,-1.618,-0.415,-0.679,-0.482,-4.578,0.7909999999999995,1.8816237758666863,
394,Yohan Ramirez,PIT,RIGHT,RP,33.33333333333334,0,24,45,25,20,4,16,45,3,3,0,0,0,5.400,1.830,1,0,0.03,-1.384,-1.904,-0.506,-0.421,-0.363,-4.578,0.7909999999999995,1.8816237758666863,
395,Landon Knack,LAN,LEFT,SP| RP,42.333333333333336,7,10,58,25,23,10,19,42,3,2,1,0,0,4.890,1.819,3,0,0.071,-1.384,-1.97,-0.415,-0.366,-0.444,-4.579,0.79,1.8792449847467552,
396,Tony Gonsolin,LAN,RIGHT,SP,36.0,7,7,45,21,20,9,18,38,3,2,0,0,0,5.000,1.750,2,1,0.056,-1.384,-2.058,-0.506,-0.342,-0.29,-4.58,0.7889999999999997,1.8768661936268216,
397,Seth Halvorsen,COL,RIGHT,RP,39.666666666666664,0,42,59,26,22,7,21,36,1,2,11,0,0,4.992,2.017,2,2,0.05,-1.909,-2.101,0.496,-0.374,-0.693,-4.581,0.7879999999999994,1.8744874025068883,
398,Grant Holman,ATH,RIGHT,RP,23.0,2,22,32,14,13,3,9,17,4,2,0,0,0,5.087,1.783,0,0,0.0,-1.121,-2.519,-0.506,-0.234,-0.212,-4.593,0.7759999999999998,1.845941909067698,
399,Dan Altavilla,CHA,RIGHT,RP,29.000000000000004,0,28,28,9,8,4,15,21,0,1,2,0,0,2.483,1.483,1,0,0.034,-2.171,-2.431,-0.324,0.294,0.039,-4.593,0.7759999999999998,1.845941909067698,
400,Aaron Nola,PHI,RIGHT,SP,94.33333333333333,17,17,139,65,63,18,28,97,5,10,0,0,0,6.011,1.770,5,3,0.053,-0.859,-0.762,-0.506,-1.64,-0.828,-4.595,0.774,1.8411843268278334,
401,Cristian Javier,HOU,RIGHT,SP,36.99999999999999,8,8,43,22,19,3,15,34,2,4,0,0,0,4.622,1.568,6,4,0.162,-1.646,-2.145,-0.506,-0.243,-0.061,-4.601,0.7679999999999998,1.8269115801082374,
402,Kyle Freeland,COL,LEFT,SP,162.66666666666663,31,31,254,105,90,22,38,124,5,17,0,0,0,4.979,1.795,5,2,0.031,-0.859,-0.168,-0.506,-1.52,-1.57,-4.624,0.7450000000000001,1.7721993843497883,
403,Tobias Myers,MIL,RIGHT,SP| RP,50.66666666666666,6,22,69,21,20,5,15,38,1,2,0,0,0,3.553,1.658,0,2,0.0,-1.909,-2.058,-0.506,0.09,-0.244,-4.627,0.742,1.76506301098999,
404,Colton Gordon,HOU,LEFT,SP| RP,85.99999999999999,14,20,148,54,51,21,19,72,6,4,1,0,0,5.337,1.942,3,0,0.035,-0.597,-1.311,-0.415,-1.044,-1.275,-4.641,0.7279999999999998,1.7317599353109332,
405,Jaden Hill,COL,RIGHT,RP,29.333333333333332,0,28,36,14,11,2,12,31,1,1,0,0,0,3.375,1.636,4,0,0.136,-1.909,-2.211,-0.506,0.093,-0.119,-4.653,0.7160000000000002,1.703214441871743,
406,Ryan Pressly,CHN,RIGHT,RP,41.33333333333333,0,44,60,24,20,6,17,28,2,3,5,0,0,4.355,1.863,2,2,0.048,-1.646,-2.277,-0.051,-0.185,-0.498,-4.657,0.7119999999999997,1.6936992773920114,
407,Trent Thornton,SEA,RIGHT,RP,42.333333333333336,0,33,51,23,22,6,14,32,2,0,0,0,0,4.677,1.535,5,1,0.118,-1.646,-2.189,-0.506,-0.296,-0.022,-4.659,0.71,1.6889416951521468,
408,David Robertson,PHI,RIGHT,RP,17.666666666666668,0,20,26,9,8,4,8,22,2,0,2,0,0,4.075,1.925,0,1,0.0,-1.646,-2.409,-0.324,-0.041,-0.251,-4.671,0.6979999999999995,1.6603962017129545,
409,Chase Burns,CIN,RIGHT,SP| RP,43.333333333333336,8,13,59,25,22,5,16,67,0,3,0,0,0,4.569,1.731,4,1,0.092,-2.171,-1.421,-0.506,-0.266,-0.32,-4.684,0.6849999999999996,1.629471917153831,
410,Chris Paddack,DET| MIN,RIGHT,SP| RP,158.00000000000003,28,33,233,98,94,31,37,112,5,12,1,0,0,5.354,1.709,8,3,0.051,-0.859,-0.432,-0.415,-1.938,-1.045,-4.69,0.6789999999999994,1.6151991704342348,
411,Dylan Smith,DET,RIGHT,RP,13.000000000000002,0,7,7,2,2,0,5,4,1,0,0,0,0,1.385,0.923,0,1,0.0,-1.909,-2.804,-0.506,0.243,0.274,-4.703,0.6659999999999995,1.5842748858751112,
412,Jesus Tinoco,MIA,RIGHT,RP,19.333333333333332,0,20,23,12,11,1,8,10,2,1,4,0,0,5.121,1.603,2,1,0.103,-1.646,-2.673,-0.142,-0.202,-0.056,-4.719,0.6499999999999995,1.5462142279561895,
413,Richard Fitts,BOS,RIGHT,SP,45.0,10,11,56,27,25,11,16,40,2,4,0,0,0,5.000,1.600,3,1,0.067,-1.646,-2.014,-0.506,-0.428,-0.125,-4.719,0.6499999999999995,1.5462142279561895,
414,Brent Headrick,NYA,LEFT,RP,23.0,0,17,26,8,8,4,7,30,0,0,0,0,0,3.130,1.435,0,1,0.0,-2.171,-2.233,-0.506,0.117,0.07,-4.724,0.6449999999999996,1.5343202723565268,
415,Konnor Pilkington,WAS,LEFT,RP,28.333333333333336,0,32,34,16,14,7,17,34,2,0,0,0,0,4.447,1.800,0,1,0.0,-1.646,-2.145,-0.506,-0.147,-0.278,-4.724,0.6449999999999996,1.5343202723565268,
416,Clayton Beeter,NYA| WAS,RIGHT,RP,25.333333333333336,0,26,17,12,12,3,18,33,0,3,1,0,0,4.263,1.382,3,1,0.118,-2.171,-2.167,-0.415,-0.095,0.124,-4.725,0.6440000000000001,1.5319414812365955,
417,Robert Stephenson,ANA,RIGHT,RP,10.0,0,12,12,4,3,1,3,10,2,0,0,0,0,2.700,1.500,2,1,0.2,-1.646,-2.673,-0.506,0.084,0.007,-4.734,0.6349999999999998,1.5105323611572012,
418,Joe Boyle,TBA,RIGHT,SP| RP,52.0,9,13,61,33,27,6,28,58,1,4,0,0,0,4.673,1.712,11,2,0.212,-1.909,-1.618,-0.506,-0.362,-0.349,-4.744,0.625,1.4867444499578757,
419,Brent Suter,CIN,LEFT,SP| RP,67.66666666666666,3,48,91,38,34,11,18,53,1,2,0,0,0,4.522,1.611,0,1,0.0,-1.909,-1.728,-0.506,-0.391,-0.214,-4.748,0.6209999999999996,1.4772292854781444,
420,Kyle Hart,SDN,LEFT,SP| RP,43.00000000000001,6,20,55,28,28,9,13,37,3,3,0,0,0,5.861,1.581,1,1,0.023,-1.384,-2.079,-0.506,-0.697,-0.091,-4.759,0.6099999999999994,1.4510625831588855,
421,Luis Mey,CIN,RIGHT,RP,20.999999999999996,0,23,22,8,8,3,17,21,2,0,0,0,0,3.429,1.857,0,0,0.0,-1.646,-2.431,-0.506,0.058,-0.249,-4.775,0.5939999999999994,1.4130019252399637,
422,Cade Povich,BAL,LEFT,SP,112.33333333333336,20,22,166,70,65,17,43,118,3,8,0,0,0,5.208,1.861,4,3,0.036,-1.384,-0.3,-0.506,-1.25,-1.343,-4.784,0.585,1.3915928051605717,
423,Connor Brogdon,ANA,RIGHT,RP,46.999999999999986,0,43,66,31,29,11,18,49,3,2,0,0,0,5.553,1.787,2,3,0.043,-1.384,-1.816,-0.506,-0.649,-0.441,-4.796,0.5729999999999995,1.3630473117213793,
424,Michael Tonkin,MIN,RIGHT,RP,23.999999999999996,0,21,28,13,13,3,8,19,2,1,0,0,0,4.875,1.500,2,1,0.083,-1.646,-2.475,-0.506,-0.205,0.018,-4.815,0.5539999999999994,1.3178502804426597,
425,Jackson Kowar,SEA,RIGHT,RP,17.0,0,15,20,8,8,4,7,15,2,0,0,0,0,4.235,1.588,2,0,0.118,-1.646,-2.563,-0.506,-0.06,-0.04,-4.816,0.5529999999999999,1.3154714893227284,
426,Kyle Harrison,BOS| SFN,RIGHT,SP| RP,35.666666666666664,6,11,48,16,16,4,14,38,1,1,0,0,0,4.037,1.738,2,1,0.056,-1.909,-2.058,-0.506,-0.071,-0.273,-4.817,0.5519999999999996,1.313092698202795,
427,Joey Wentz,ATL| MIN| PIT,LEFT,SP| RP,98.0,13,39,140,66,61,11,43,92,5,7,0,0,0,5.602,1.867,19,3,0.194,-0.859,-0.871,-0.506,-1.392,-1.195,-4.824,0.5449999999999999,1.2964411603632675,
428,Evan Sisk,KCA| PIT,LEFT,RP,17.666666666666664,0,19,20,7,7,1,10,25,1,1,0,0,0,3.566,1.698,4,1,0.226,-1.909,-2.343,-0.506,0.03,-0.11,-4.839,0.5299999999999994,1.260759293564277,
429,Will Klein,LAN,RIGHT,RP,15.333333333333334,0,14,18,6,4,0,10,21,1,1,0,0,0,2.348,1.826,2,0,0.13,-1.909,-2.431,-0.506,0.171,-0.165,-4.839,0.5299999999999994,1.260759293564277,
430,Ron Marinaccio,SDN,RIGHT,RP,10.666666666666668,0,7,6,1,1,0,4,12,0,0,0,0,0,0.844,0.938,1,0,0.094,-2.171,-2.629,-0.506,0.244,0.219,-4.843,0.5259999999999998,1.2512441290845477,
431,Paul Sewald,CLE| DET,RIGHT,RP,19.666666666666668,0,22,25,11,10,4,6,20,1,1,2,0,0,4.576,1.576,3,0,0.153,-1.909,-2.453,-0.324,-0.122,-0.038,-4.846,0.5229999999999997,1.2441077557247497,
432,Nick Sandlin,TOR,RIGHT,RP,16.333333333333332,0,19,15,7,4,2,8,16,0,2,1,0,0,2.204,1.408,0,1,0.0,-2.171,-2.541,-0.415,0.201,0.065,-4.861,0.508,1.2084258889257615,
433,Chris Devenski,NYN,RIGHT,RP,16.666666666666664,1,13,15,4,4,1,5,14,0,0,0,0,0,2.160,1.200,2,1,0.12,-2.171,-2.585,-0.506,0.211,0.188,-4.863,0.5059999999999993,1.2036683066858946,
434,Hunter Strickland,ANA,RIGHT,RP,22.0,0,19,25,9,8,2,10,14,1,2,1,0,0,3.273,1.591,1,2,0.045,-1.909,-2.585,-0.415,0.087,-0.054,-4.876,0.49299999999999944,1.172744022126771,
435,Dauri Moreta,PIT,RIGHT,RP,16.666666666666668,0,18,20,8,6,2,7,19,1,1,0,0,0,3.240,1.620,3,1,0.18,-1.909,-2.475,-0.506,0.07,-0.058,-4.878,0.49099999999999966,1.1679864398869064,
436,Hayden Wesneski,HOU,RIGHT,SP,32.0,6,6,44,16,16,7,6,29,1,3,0,0,0,4.500,1.562,2,1,0.062,-1.909,-2.255,-0.506,-0.179,-0.047,-4.897,0.47199999999999953,1.1227894086081867,
437,A. J. Minter,NYN,LEFT,RP,11.0,0,13,7,2,2,0,5,14,0,0,0,0,0,1.636,1.091,1,0,0.091,-2.171,-2.585,-0.506,0.184,0.167,-4.912,0.45699999999999985,1.0871075418091984,
438,Trey Yesavage,TOR,RIGHT,SP,14.0,3,3,15,5,5,0,7,16,1,0,0,0,0,3.214,1.571,0,0,0.0,-1.909,-2.541,-0.506,0.062,-0.025,-4.919,0.4500000000000002,1.070456003969671,
439,Joey Lucchesi,SFN,LEFT,RP,38.33333333333333,0,38,48,17,16,4,12,31,0,1,0,0,0,3.756,1.565,0,0,0.0,-2.171,-2.211,-0.506,0.007,-0.06,-4.941,0.42799999999999994,1.0181225993311531,
440,Zack Kelly,BOS,RIGHT,RP,35.333333333333336,0,28,47,21,18,3,12,35,1,3,0,0,0,4.585,1.670,2,0,0.057,-1.909,-2.123,-0.506,-0.221,-0.185,-4.945,0.4239999999999995,1.0086074348514218,
441,Ryan Borucki,PIT| TOR,LEFT,RP,35.0,0,39,41,20,18,4,16,32,1,3,0,0,0,4.629,1.629,2,2,0.057,-1.909,-2.189,-0.506,-0.231,-0.133,-4.968,0.4009999999999998,0.9538952390929727,
442,Scott Blewett,ATL| BAL| MIN,RIGHT,RP,44.333333333333336,2,26,60,29,27,9,18,35,3,0,0,0,0,5.481,1.759,5,2,0.113,-1.384,-2.123,-0.506,-0.588,-0.372,-4.974,0.3949999999999996,0.9396224923733765,
443,JT Brubaker,NYA| SFN,RIGHT,RP,28.666666666666664,1,17,29,12,12,0,12,22,0,0,0,0,0,3.767,1.430,2,2,0.07,-2.171,-2.409,-0.506,0.003,0.092,-4.992,0.3769999999999998,0.8968042522145901,
444,Fraser Ellard,CHA,LEFT,SP| RP,17.0,3,18,10,9,8,1,19,22,1,2,0,0,0,4.235,1.706,2,3,0.118,-1.909,-2.409,-0.506,-0.06,-0.111,-4.995,0.37399999999999967,0.889667878854792,
445,Jose Castillo,ARI| BAL| NYN| SEA,LEFT,RP,32.0,0,29,51,18,14,4,14,30,2,2,0,0,0,3.938,2.031,4,2,0.125,-1.646,-2.233,-0.506,-0.039,-0.575,-5.0,0.3689999999999998,0.8777739232551294,
446,Blake Treinen,LAN,RIGHT,RP,26.66666666666667,0,32,39,18,16,4,19,36,2,7,2,0,0,5.400,2.175,11,1,0.412,-1.646,-2.101,-0.324,-0.337,-0.614,-5.023,0.3460000000000001,0.8230617274966803,
447,Jayden Murray,HOU,RIGHT,RP,11.666666666666666,1,9,10,2,2,0,3,8,0,0,0,0,0,1.543,1.114,0,0,0.0,-2.171,-2.717,-0.506,0.204,0.167,-5.023,0.3460000000000001,0.8230617274966803,
448,Kyle Nicolas,PIT,RIGHT,RP,37.99999999999999,0,31,45,21,20,3,18,34,1,2,0,0,0,4.737,1.658,3,0,0.079,-1.909,-2.145,-0.506,-0.283,-0.183,-5.027,0.34199999999999964,0.8135465630169488,
449,Seth Johnson,PHI,RIGHT,RP,12.666666666666666,0,10,17,8,6,3,4,17,1,1,0,0,0,4.263,1.658,1,0,0.079,-1.909,-2.519,-0.506,-0.048,-0.061,-5.043,0.3259999999999996,0.7754859050980272,
450,Kumar Rocker,TEX,RIGHT,SP,64.33333333333334,14,14,97,42,41,11,23,56,4,5,0,0,0,5.736,1.865,11,0,0.171,-1.121,-1.662,-0.506,-0.981,-0.78,-5.051,0.3179999999999996,0.7564555761385663,
451,Yerry De los Santos,NYA,RIGHT,RP,35.66666666666667,0,25,44,15,13,1,17,28,0,1,0,0,0,3.280,1.710,3,1,0.084,-2.171,-2.277,-0.506,0.139,-0.238,-5.053,0.31599999999999984,0.7516979938987016,
452,Cam Booser,CHA,LEFT,RP,31.000000000000004,0,39,41,22,19,8,19,35,2,4,1,0,0,5.516,1.935,0,1,0.0,-1.646,-2.123,-0.415,-0.419,-0.453,-5.057,0.3119999999999994,0.7421828294189702,
453,Anthony DeSclafani,ARI,RIGHT,SP| RP,38.666666666666664,4,13,56,23,22,11,12,36,1,2,2,0,0,5.121,1.759,7,0,0.181,-1.909,-2.101,-0.324,-0.404,-0.324,-5.062,0.3069999999999995,0.7302888738193074,
454,Kai-Wei Teng,SFN,RIGHT,SP,29.666666666666668,7,8,36,24,21,2,17,39,2,4,0,0,0,6.371,1.786,2,0,0.067,-1.646,-2.036,-0.506,-0.599,-0.277,-5.065,0.3039999999999994,0.7231525004595093,
455,Andre Pallante,SLN,RIGHT,SP,162.66666666666669,31,31,230,109,96,21,62,111,6,15,0,0,0,5.311,1.795,18,3,0.111,-0.597,-0.454,-0.506,-1.941,-1.57,-5.069,0.2999999999999998,0.71363733597978,
456,Matt Gage,DET| SFN,LEFT,RP,30.999999999999996,2,33,42,11,11,0,12,27,0,1,0,0,0,3.193,1.742,1,1,0.032,-2.171,-2.299,-0.506,0.142,-0.241,-5.076,0.29300000000000015,0.6969857981402525,
457,Craig Kimbrel,ATL| HOU,RIGHT,RP,12.0,0,14,12,4,3,2,7,17,0,1,0,0,0,2.250,1.583,4,3,0.333,-2.171,-2.519,-0.506,0.143,-0.026,-5.079,0.29000000000000004,0.6898494247804544,
458,Shawn Dubin,BAL| HOU,RIGHT,RP,33.666666666666664,0,30,49,19,19,6,11,28,2,0,0,0,0,5.079,1.782,1,1,0.03,-1.646,-2.277,-0.506,-0.341,-0.31,-5.08,0.2889999999999997,0.6874706336605211,
459,Hunter Bigge,TBA,RIGHT,RP,15.0,0,13,16,4,4,4,5,12,0,0,0,0,0,2.400,1.400,1,0,0.067,-2.171,-2.629,-0.506,0.162,0.064,-5.081,0.28799999999999937,0.6850918425405876,
460,Mick Abel,MIN| PHI,RIGHT,SP,39.0,8,10,55,28,27,8,16,39,3,4,0,0,0,6.231,1.821,2,1,0.051,-1.384,-2.036,-0.506,-0.745,-0.411,-5.082,0.2869999999999999,0.6827130514206564,
461,Justin Hagenman,NYN,RIGHT,RP,23.666666666666664,1,9,33,13,12,4,2,23,0,1,1,0,0,4.563,1.479,1,0,0.042,-2.171,-2.387,-0.415,-0.144,0.035,-5.083,0.2859999999999996,0.680334260300723,
462,Taylor Rashi,ARI,RIGHT,RP,16.333333333333336,0,10,20,8,8,0,8,22,0,1,2,0,0,4.408,1.714,1,1,0.061,-2.171,-2.409,-0.324,-0.08,-0.111,-5.095,0.274,0.6517887668615328,
463,Zak Kent,CLE,RIGHT,RP,17.666666666666668,0,12,20,10,9,1,8,16,1,0,0,0,0,4.585,1.585,1,1,0.057,-1.909,-2.541,-0.506,-0.111,-0.04,-5.106,0.2629999999999999,0.6256220645422739,
