,Name,Team,L/R,POS,IP,GS,GP,HA,R,ER,HR,BB,K,W,L,S,HD,BS,ERA,WHIP,SB,CS,SBP,W-Z,K-Z,S-Z,ERA-Z,WHIP-Z,Z-SUM,Z-SUM-A,ACV,
237,Randy Vasquez,SDN,RIGHT,SP,133.66666666666666,26,28,125,59,57,16,52,78,6,7,0,0,0,3.838,1.324,10,3,0.075,-0.597,-1.179,-0.506,-0.059,-0.716,-3.057,2.1999999999999997,5.3409879982703785,
238,Scott Barlow,CIN,RIGHT,RP,68.3333333333333,1,75,50,35,32,8,45,75,6,3,1,0,0,4.215,1.390,13,1,0.19,-0.597,-1.245,-0.415,-0.231,-0.57,-3.058,2.199,5.3385602764529825,
239,Cole Sands,MIN,RIGHT,SP| RP,72.0,3,69,65,41,36,7,19,64,4,6,3,0,0,4.500,1.167,7,1,0.097,-1.121,-1.486,-0.233,-0.404,0.128,-3.116,2.1409999999999996,5.197752411044036,
240,Taylor Clarke,KCA,RIGHT,RP,55.33333333333334,0,51,38,20,20,8,9,44,1,1,1,0,0,3.253,0.849,3,1,0.054,-1.909,-1.926,-0.415,0.228,0.894,-3.128,2.1289999999999996,5.1686197492352886,
241,Isaac Mattson,PIT,RIGHT,RP,47.666666666666664,0,44,35,14,13,4,19,45,3,3,0,0,0,2.454,1.133,0,0,0.0,-1.384,-1.904,-0.506,0.493,0.158,-3.143,2.114,5.132203921974354,
242,Mike Burrows,PIT,RIGHT,SP| RP,95.99999999999999,19,23,88,43,42,13,31,97,2,4,0,0,0,3.938,1.240,8,2,0.083,-1.646,-0.762,-0.506,-0.117,-0.146,-3.177,2.0799999999999996,5.0496613801829024,
243,Enyel De Los Santos,ATL| HOU,RIGHT,RP,65.99999999999999,0,65,61,35,32,7,24,62,6,3,0,0,0,4.364,1.288,5,1,0.076,-0.597,-1.53,-0.506,-0.3,-0.245,-3.178,2.0789999999999997,5.047233658365507,
244,Luis Morales,ATH,RIGHT,SP,48.666666666666664,9,10,38,18,17,8,18,43,4,3,0,0,0,3.144,1.151,4,0,0.082,-1.121,-1.948,-0.506,0.242,0.122,-3.212,2.0449999999999995,4.9646911165740555,
245,Troy Melton,DET,RIGHT,SP| RP,45.666666666666664,4,16,31,15,14,7,15,36,3,2,0,0,0,2.759,1.007,4,4,0.088,-1.384,-2.101,-0.506,0.364,0.411,-3.217,2.0399999999999996,4.952552507487078,
246,Shohei Ohtani,LAN,RIGHT,SP,46.99999999999999,14,14,40,15,15,3,9,62,1,1,0,0,0,2.872,1.043,1,0,0.021,-1.909,-1.53,-0.506,0.333,0.348,-3.264,1.9929999999999999,4.838449582069484,
247,Matt Brash,SEA,RIGHT,RP,47.33333333333333,0,53,41,15,13,4,18,58,1,3,4,0,0,2.472,1.246,4,0,0.085,-1.909,-1.618,-0.142,0.483,-0.087,-3.272,1.9849999999999999,4.819027807530319,
248,John Schreiber,KCA,RIGHT,RP,64.00000000000001,0,74,57,29,27,10,19,62,3,3,1,0,0,3.797,1.188,0,0,0.0,-1.384,-1.53,-0.415,-0.008,0.054,-3.284,1.9729999999999999,4.789895145721571,
249,Taj Bradley,MIN| TBA,RIGHT,SP,142.66666666666666,27,27,131,88,80,19,56,127,6,8,0,0,0,5.047,1.311,7,2,0.049,-0.597,-0.103,-0.506,-1.408,-0.677,-3.291,1.9659999999999997,4.772901092999802,
250,Shane Bieber,TOR,RIGHT,SP,40.333333333333336,7,7,34,16,16,8,7,37,4,2,0,0,0,3.570,1.016,0,0,0.0,-1.121,-2.079,-0.506,0.066,0.346,-3.295,1.9619999999999997,4.763190205730219,
251,Grant Anderson,MIL,RIGHT,RP,69.66666666666666,0,66,59,35,25,8,29,74,2,6,0,0,0,3.230,1.263,6,2,0.086,-1.646,-1.267,-0.506,0.299,-0.18,-3.3,1.9569999999999999,4.751051596643241,
252,Jose Alvarado,PHI,LEFT,RP,26.0,0,28,27,12,11,4,7,32,4,2,7,0,0,3.808,1.308,1,1,0.038,-1.121,-2.189,0.132,-0.005,-0.12,-3.304,1.9529999999999998,4.741340709373659,
253,Brandon Walter,HOU,LEFT,SP,53.66666666666667,9,9,46,20,20,10,4,52,1,3,0,0,0,3.354,0.932,3,1,0.056,-1.909,-1.75,-0.506,0.179,0.667,-3.32,1.9369999999999998,4.702497160295328,
254,Ryan Zeferjahn,ANA,RIGHT,RP,57.00000000000001,1,62,49,31,30,12,35,73,6,5,2,0,0,4.737,1.474,7,0,0.123,-0.597,-1.289,-0.324,-0.425,-0.691,-3.326,1.9309999999999996,4.687930829390955,
255,Chris Flexen,CHN,RIGHT,RP,43.66666666666667,1,21,38,18,15,7,12,22,5,1,1,0,0,3.092,1.145,0,2,0.0,-0.859,-2.409,-0.415,0.235,0.121,-3.328,1.9289999999999998,4.6830753857561636,
256,Danny Coulombe,MIN| TEX,LEFT,RP,42.99999999999999,1,55,32,11,11,3,18,43,2,1,2,0,0,2.302,1.163,7,2,0.163,-1.646,-1.948,-0.324,0.496,0.084,-3.338,1.9189999999999996,4.658798167582207,
257,Brennan Bernardino,BOS,LEFT,SP| RP,51.666666666666664,3,55,39,23,18,1,26,43,4,3,1,0,0,3.135,1.258,4,1,0.077,-1.121,-1.948,-0.415,0.26,-0.122,-3.346,1.9109999999999996,4.639376393043042,
258,Miles Mikolas,SLN,RIGHT,SP,156.33333333333337,31,31,169,87,84,29,37,100,8,11,0,0,0,4.836,1.318,12,4,0.077,-0.072,-0.696,-0.506,-1.286,-0.791,-3.351,1.9059999999999997,4.627237783956064,
259,Hogan Harris,ATH,LEFT,RP,64.66666666666666,0,48,54,26,23,5,33,65,2,1,4,0,0,3.201,1.345,8,1,0.124,-1.646,-1.464,-0.142,0.292,-0.408,-3.368,1.8889999999999998,4.585966513060338,
260,Bubba Chandler,PIT,RIGHT,SP| RP,31.333333333333332,4,7,25,14,14,2,4,31,4,1,1,0,0,4.021,0.925,3,0,0.096,-1.121,-2.211,-0.415,-0.059,0.398,-3.409,1.8479999999999999,4.486429918547118,
261,Logan Henderson,MIL,RIGHT,SP,25.333333333333332,5,5,17,5,5,3,8,33,3,0,0,0,0,1.776,0.987,1,0,0.039,-1.384,-2.167,-0.506,0.396,0.252,-3.41,1.8469999999999995,4.484002196729722,
262,Reed Garrett,NYN,RIGHT,RP,55.33333333333333,1,58,47,27,24,5,26,64,3,6,3,0,0,3.904,1.319,3,0,0.054,-1.384,-1.486,-0.233,-0.053,-0.284,-3.44,1.8169999999999997,4.411170542207853,
263,Brooks Raley,NYN,LEFT,RP,25.666666666666668,0,30,14,7,7,0,6,25,3,1,0,0,0,2.454,0.779,0,0,0.0,-1.384,-2.343,-0.506,0.265,0.496,-3.472,1.7849999999999997,4.333483444051193,
264,Bailey Ober,MIN,RIGHT,SP,146.33333333333334,27,27,159,84,83,30,31,120,6,9,0,0,0,5.105,1.298,4,4,0.027,-0.597,-0.256,-0.506,-1.51,-0.613,-3.482,1.7749999999999995,4.309206225877237,
265,Luis Ortiz,CLE,RIGHT,SP,88.66666666666667,16,16,80,44,43,12,42,96,4,9,0,0,0,4.365,1.376,11,1,0.124,-1.121,-0.783,-0.506,-0.404,-0.683,-3.498,1.7589999999999995,4.270362676798906,
266,Tyler Gilbert,CHA,LEFT,SP| RP,51.00000000000001,5,46,40,24,22,5,24,49,4,2,1,0,0,3.882,1.255,8,2,0.157,-1.121,-1.816,-0.415,-0.04,-0.113,-3.506,1.751,4.250940902259742,
267,Sean Burke,CHA,RIGHT,SP| RP,134.33333333333334,22,28,131,76,63,23,63,133,4,11,0,0,0,4.221,1.444,16,5,0.119,-1.121,0.029,-0.506,-0.461,-1.449,-3.509,1.7479999999999998,4.243657736807555,
268,Andrew Saalfrank,ARI,LEFT,RP,28.999999999999996,0,28,19,5,4,1,10,19,2,1,3,0,0,1.241,1.000,5,0,0.172,-1.646,-2.475,-0.233,0.574,0.271,-3.509,1.7479999999999998,4.243657736807555,
269,Spencer Bivens,SFN,RIGHT,RP,81.00000000000003,0,54,83,42,36,6,25,61,4,3,3,0,0,4.000,1.333,4,3,0.049,-1.121,-1.552,-0.233,-0.138,-0.467,-3.512,1.7449999999999997,4.236374571355368,
270,Chase Shugart,PIT,RIGHT,RP,45.0,0,35,33,18,17,6,17,31,4,3,0,0,0,3.400,1.111,2,0,0.044,-1.121,-2.211,-0.506,0.134,0.193,-3.512,1.7449999999999997,4.236374571355368,
271,Kolby Allard,CLE,LEFT,RP,65.0,2,33,64,22,19,5,14,42,2,2,0,0,0,2.631,1.200,5,2,0.077,-1.646,-1.97,-0.506,0.583,0.018,-3.522,1.7349999999999999,4.212097353181412,
272,Dustin May,BOS| LAN,RIGHT,SP,132.33333333333334,23,25,132,78,73,21,56,123,7,11,0,0,0,4.965,1.421,18,6,0.136,-0.334,-0.19,-0.506,-1.221,-1.287,-3.539,1.7179999999999995,4.170826082285686,
273,Ryan Bergert,KCA| SDN,RIGHT,SP| RP,76.33333333333333,15,19,61,32,31,8,35,73,2,2,0,0,0,3.655,1.258,2,0,0.026,-1.646,-1.289,-0.506,0.075,-0.179,-3.545,1.7119999999999997,4.156259751381312,
274,Justin Wilson,BOS,LEFT,RP,48.33333333333335,0,61,48,22,18,3,20,57,4,1,0,0,0,3.352,1.407,6,3,0.124,-1.121,-1.64,-0.506,0.162,-0.44,-3.546,1.7109999999999999,4.153832029563917,
275,Jose Butto,NYN| SFN,RIGHT,RP,67.00000000000001,0,55,62,31,29,4,32,58,5,3,1,0,0,3.896,1.403,5,2,0.075,-0.859,-1.618,-0.415,-0.06,-0.598,-3.55,1.7069999999999999,4.144121142294335,
276,Yu Darvish,SDN,RIGHT,SP,72.0,15,15,66,44,43,14,19,68,5,5,0,0,0,5.375,1.181,10,3,0.139,-0.859,-1.399,-0.506,-0.895,0.083,-3.576,1.6809999999999996,4.081000375042048,
277,Cole Winn,TEX,RIGHT,RP,41.666666666666664,0,33,23,8,7,3,17,35,0,1,0,0,0,1.512,0.960,1,1,0.024,-2.171,-2.123,-0.506,0.737,0.464,-3.599,1.6579999999999995,4.025162773241948,
278,Carlos Vargas,SEA,RIGHT,RP,76.99999999999999,0,70,81,39,34,10,23,54,5,5,1,0,0,3.974,1.351,6,2,0.078,-0.859,-1.706,-0.415,-0.116,-0.505,-3.601,1.6559999999999997,4.020307329607157,
279,Griffin Jax,MIN| TBA,RIGHT,RP,65.99999999999999,2,73,64,33,31,7,21,99,1,7,0,0,0,4.227,1.288,6,0,0.091,-1.909,-0.718,-0.506,-0.23,-0.245,-3.607,1.6499999999999995,4.005740998702783,
280,Tommy Nance,TOR,RIGHT,RP,31.666666666666668,0,30,25,11,7,0,7,32,2,0,0,0,0,1.990,1.010,6,0,0.189,-1.646,-2.189,-0.506,0.442,0.28,-3.619,1.6379999999999995,3.9766083368940355,
281,Aaron Civale,CHA| CHN| MIL,RIGHT,SP| RP,102.0,18,23,96,59,55,16,33,88,4,9,1,0,0,4.853,1.265,1,2,0.01,-1.121,-0.959,-0.415,-0.853,-0.271,-3.62,1.6369999999999996,3.97418061507664,
282,Chase Lee,DET,RIGHT,RP,37.333333333333336,0,32,32,17,17,7,9,36,4,1,0,0,0,4.098,1.098,2,0,0.054,-1.121,-2.101,-0.506,-0.092,0.182,-3.639,1.6179999999999999,3.9280539005461237,
283,Chris Martin,TEX,RIGHT,RP,42.333333333333336,0,49,43,18,14,6,8,43,2,6,2,0,0,2.976,1.205,9,1,0.213,-1.646,-1.948,-0.324,0.266,0.002,-3.65,1.6069999999999998,3.9013489605547718,
284,Michael Kelly,ATH,RIGHT,RP,39.666666666666664,0,42,32,17,14,5,19,29,4,4,2,0,0,3.176,1.286,3,1,0.076,-1.121,-2.255,-0.324,0.187,-0.143,-3.657,1.5999999999999996,3.8843549078330017,
285,Angel Zerpa,KCA,LEFT,RP,64.66666666666667,2,69,67,30,30,7,22,58,5,2,0,0,0,4.175,1.376,3,0,0.046,-0.859,-1.618,-0.506,-0.199,-0.499,-3.681,1.5759999999999996,3.8260895842155067,
286,Juan Mejia,COL,RIGHT,RP,61.33333333333333,0,55,52,34,27,6,25,68,2,2,1,0,0,3.962,1.255,2,1,0.033,-1.646,-1.399,-0.415,-0.087,-0.137,-3.684,1.5729999999999995,3.8188064187633195,
287,Taijuan Walker,PHI,RIGHT,SP| RP,123.66666666666667,21,34,132,62,56,21,42,86,5,8,1,0,0,4.075,1.407,13,3,0.105,-0.859,-1.003,-0.415,-0.284,-1.126,-3.688,1.5689999999999995,3.809095531493737,
288,Kyle Bradish,BAL,RIGHT,SP,32.0,6,6,23,9,9,3,10,47,1,1,0,0,0,2.531,1.031,0,1,0.0,-1.909,-1.86,-0.506,0.312,0.253,-3.71,1.5469999999999997,3.7556856515110337,
289,Logan Evans,SEA,RIGHT,SP,81.33333333333333,15,16,82,45,39,13,31,59,6,5,0,0,0,4.316,1.389,4,2,0.049,-0.597,-1.596,-0.506,-0.339,-0.676,-3.714,1.5429999999999997,3.7459747642414514,
290,Brock Stewart,LAN| MIN,RIGHT,RP,37.66666666666666,0,43,32,11,11,3,13,44,2,2,0,0,0,2.628,1.195,8,1,0.212,-1.646,-1.926,-0.506,0.339,0.019,-3.721,1.5359999999999996,3.728980711519682,
291,Max Scherzer,TOR,RIGHT,SP,85.0,17,17,87,49,49,19,23,82,5,5,0,0,0,5.188,1.294,7,3,0.082,-0.859,-1.091,-0.506,-0.933,-0.339,-3.729,1.5279999999999996,3.7095589369805166,
292,Hoby Milner,TEX,LEFT,RP,70.33333333333333,0,73,68,35,30,5,21,58,3,4,0,0,0,3.839,1.265,0,1,0.0,-1.384,-1.618,-0.506,-0.032,-0.189,-3.73,1.5269999999999997,3.7071312151631215,
293,Mark Leiter,NYA,RIGHT,RP,48.33333333333333,0,59,57,31,26,5,17,54,6,7,2,0,0,4.841,1.531,7,1,0.145,-0.597,-1.706,-0.324,-0.4,-0.712,-3.738,1.5189999999999997,3.6877094406239563,
294,John Curtiss,ARI,RIGHT,RP,36.66666666666666,0,30,29,18,16,5,5,24,3,2,1,0,0,3.927,0.927,0,0,0.0,-1.384,-2.365,-0.415,-0.042,0.463,-3.743,1.5139999999999998,3.6755708315369784,
295,Jack Perkins,ATH,RIGHT,SP| RP,38.66666666666667,4,12,27,18,18,4,18,37,3,2,3,0,0,4.190,1.164,2,0,0.052,-1.384,-2.079,-0.233,-0.123,0.074,-3.746,1.5109999999999997,3.668287666084791,
296,Ryan Yarbrough,NYA,LEFT,SP| RP,64.0,8,19,58,31,31,13,19,55,3,1,1,0,0,4.359,1.203,7,3,0.109,-1.384,-1.684,-0.415,-0.289,0.008,-3.764,1.4929999999999999,3.6245886733716706,
297,Bryce Elder,ATL,RIGHT,SP,156.33333333333337,28,28,167,95,92,24,51,131,8,11,0,0,0,5.296,1.395,17,3,0.109,-0.072,-0.015,-0.506,-1.847,-1.335,-3.775,1.4819999999999998,3.597883733380318,
298,Aaron Bummer,ATL,LEFT,RP,54.333333333333336,2,42,51,27,23,3,17,51,3,2,0,0,0,3.810,1.252,11,1,0.202,-1.384,-1.772,-0.506,-0.012,-0.112,-3.787,1.4699999999999998,3.5687510715715707,
299,Ronel Blanco,HOU,RIGHT,SP,48.333333333333336,9,9,37,22,22,7,20,48,3,4,0,0,0,4.097,1.179,5,1,0.103,-1.384,-1.838,-0.506,-0.119,0.058,-3.789,1.4679999999999995,3.563895627936779,
300,Kirby Yates,LAN,RIGHT,RP,41.33333333333333,0,50,38,26,24,9,17,52,4,3,3,0,0,5.226,1.331,8,1,0.194,-1.121,-1.75,-0.233,-0.466,-0.233,-3.803,1.4539999999999997,3.529907522493241,
301,Nic Enright,CLE,RIGHT,RP,31.000000000000004,0,27,24,8,7,3,12,30,2,1,1,0,0,2.032,1.161,3,0,0.097,-1.646,-2.233,-0.415,0.423,0.063,-3.809,1.4479999999999995,3.5153411915888664,
302,Parker Messick,CLE,LEFT,SP,39.66666666666667,7,7,46,12,12,4,6,38,3,1,0,0,0,2.723,1.311,0,0,0.0,-1.384,-2.058,-0.506,0.327,-0.189,-3.809,1.4479999999999995,3.5153411915888664,
303,Walker Buehler,BOS| PHI,RIGHT,SP,126.0,24,26,130,73,69,22,61,92,10,7,0,0,0,4.929,1.516,19,2,0.151,0.453,-0.871,-0.506,-1.127,-1.769,-3.821,1.4359999999999995,3.486208529780119,
304,Steven Wilson,CHA,RIGHT,RP,55.33333333333333,0,59,50,21,21,7,22,51,2,2,2,0,0,3.416,1.301,8,0,0.145,-1.646,-1.772,-0.324,0.158,-0.239,-3.823,1.4339999999999997,3.481353086145328,
305,David Morgan,SDN,RIGHT,RP,47.333333333333336,2,41,35,14,14,4,23,50,1,2,0,0,0,2.662,1.225,4,2,0.085,-1.909,-1.794,-0.506,0.413,-0.041,-3.838,1.4189999999999996,3.4449372588843934,
306,Brenan Hanifee,DET,RIGHT,RP,60.00000000000001,0,54,65,31,20,3,14,40,3,3,0,0,0,3.000,1.317,5,1,0.083,-1.384,-2.014,-0.506,0.365,-0.301,-3.839,1.4179999999999997,3.442509537066998,
307,Luke Jackson,DET| SEA| TEX,RIGHT,RP,50.99999999999999,0,52,41,30,23,4,28,38,2,5,9,0,0,4.059,1.353,6,0,0.118,-1.646,-2.058,0.314,-0.11,-0.339,-3.84,1.4169999999999998,3.4400818152496027,
308,Keider Montero,DET,RIGHT,SP| RP,90.66666666666666,12,20,95,46,44,16,31,72,5,3,0,0,0,4.368,1.390,2,2,0.022,-0.859,-1.311,-0.506,-0.415,-0.755,-3.845,1.4119999999999995,3.427943206162624,
309,Erik Miller,SFN,LEFT,RP,30.00000000000001,0,36,24,5,5,0,20,22,4,1,0,0,0,1.500,1.467,1,1,0.033,-1.121,-2.409,-0.506,0.534,-0.354,-3.858,1.3989999999999996,3.3963828225364807,
310,Taylor Rogers,CHN| CIN,LEFT,RP,50.666666666666664,0,57,47,25,19,7,23,53,3,2,0,0,0,3.375,1.382,5,1,0.099,-1.384,-1.728,-0.506,0.16,-0.403,-3.861,1.3959999999999995,3.3890996570842935,
311,Tyler Ferguson,ATH,RIGHT,RP,58.00000000000001,0,56,43,32,30,4,34,54,4,2,2,0,0,4.655,1.328,6,1,0.103,-1.121,-1.706,-0.324,-0.395,-0.319,-3.866,1.3909999999999996,3.3769610479973156,
312,Yuki Matsui,SDN,LEFT,RP,63.333333333333336,0,61,53,29,28,10,33,61,3,1,1,0,0,3.979,1.358,5,1,0.079,-1.384,-1.552,-0.415,-0.098,-0.436,-3.885,1.3719999999999999,3.3308343334668,
313,Steven Cruz,KCA,RIGHT,RP,45.66666666666667,0,47,36,20,19,5,18,38,3,1,0,0,0,3.744,1.183,0,0,0.0,-1.384,-2.058,-0.506,0.013,0.049,-3.886,1.3709999999999996,3.3284066116494033,
314,J. T. Ginn,ATH,RIGHT,SP| RP,90.33333333333333,16,23,92,52,51,17,31,99,4,7,0,0,0,5.081,1.362,10,0,0.111,-1.121,-0.718,-0.506,-0.916,-0.637,-3.898,1.3589999999999995,3.299273949840656,
315,Hunter Dobbins,BOS,RIGHT,SP,61.0,11,13,61,30,28,6,17,45,4,1,0,0,0,4.131,1.279,1,1,0.016,-1.121,-1.904,-0.506,-0.167,-0.201,-3.899,1.3579999999999997,3.29684622802326,
316,Eduardo Rodriguez,ARI,LEFT,SP,154.33333333333331,29,29,178,94,86,25,60,143,9,9,0,0,0,5.015,1.542,8,2,0.052,0.19,0.249,-0.506,-1.485,-2.35,-3.902,1.3549999999999995,3.289563062571073,
317,Chris Murphy,BOS,LEFT,RP,34.66666666666666,0,23,21,12,12,4,20,30,3,0,0,0,0,3.115,1.183,2,0,0.058,-1.384,-2.233,-0.506,0.18,0.037,-3.907,1.3499999999999996,3.277424453484095,
318,Luis Gil,NYA,RIGHT,SP,56.99999999999999,11,11,47,23,21,5,33,41,4,1,0,0,0,3.316,1.403,2,1,0.035,-1.121,-1.992,-0.506,0.207,-0.51,-3.923,1.3339999999999996,3.238580904405765,
319,Max Kranick,NYN,RIGHT,RP,36.99999999999999,0,24,34,15,15,5,5,25,3,2,0,0,0,3.649,1.054,1,1,0.027,-1.384,-2.343,-0.506,0.038,0.255,-3.941,1.3159999999999998,3.1948819116926446,
320,Tommy Kahnle,DET,RIGHT,RP,63.0,0,66,51,32,31,8,31,50,1,5,9,0,0,4.429,1.302,0,0,0.0,-1.909,-1.794,0.314,-0.318,-0.273,-3.979,1.2779999999999996,3.10262848263161,
321,Martin Perez,CHA,LEFT,SP,55.99999999999999,10,11,40,23,22,6,22,44,1,6,0,0,0,3.536,1.107,4,1,0.071,-1.909,-1.926,-0.506,0.107,0.251,-3.983,1.2739999999999996,3.0929175953620276,
322,Grant Taylor,CHA,RIGHT,RP,36.66666666666667,2,36,37,20,20,0,15,54,2,4,6,0,0,4.909,1.418,6,0,0.164,-1.646,-1.706,0.041,-0.323,-0.352,-3.987,1.2699999999999996,3.083206708092445,
323,Javier Assad,CHN,RIGHT,SP,37.0,7,8,33,15,15,3,12,23,4,1,0,0,0,3.649,1.216,4,0,0.108,-1.121,-2.387,-0.506,0.038,-0.017,-3.994,1.2629999999999995,3.066212655370675,
324,Joel Peguero,SFN,RIGHT,RP,22.333333333333332,0,17,15,7,6,2,8,17,3,1,0,0,0,2.418,1.030,2,0,0.09,-1.384,-2.519,-0.506,0.237,0.178,-3.994,1.2629999999999995,3.066212655370675,
325,Brandon Eisert,CHA,LEFT,SP| RP,69.66666666666666,3,72,75,36,34,12,25,74,3,8,2,0,0,4.392,1.435,9,0,0.129,-1.384,-1.267,-0.324,-0.332,-0.724,-4.031,1.226,2.9763869481270384,
326,Kody Funderburk,MIN,LEFT,RP,40.99999999999999,0,39,44,17,16,2,18,40,4,1,1,0,0,3.512,1.512,3,0,0.073,-1.121,-2.014,-0.415,0.086,-0.569,-4.033,1.2239999999999993,2.9715315044922455,
327,Dietrich Enns,BAL| DET,LEFT,SP| RP,46.333333333333336,3,24,50,25,21,6,15,49,3,3,2,0,0,4.079,1.403,5,2,0.108,-1.384,-1.816,-0.324,-0.108,-0.413,-4.045,1.2119999999999997,2.942398842683499,
328,Johan Oviedo,PIT,RIGHT,SP,40.333333333333336,9,9,26,17,16,6,23,42,2,1,0,0,0,3.570,1.215,4,2,0.099,-1.646,-1.97,-0.506,0.066,-0.016,-4.072,1.1849999999999996,2.8768503536138166,
329,Tyler Alexander,CHA| MIL,LEFT,SP| RP,97.66666666666663,5,52,107,62,54,9,30,82,5,14,1,0,0,4.976,1.403,6,2,0.061,-0.859,-1.091,-0.415,-0.91,-0.87,-4.146,1.1109999999999998,2.6971989391265407,
330,Manuel Rodriguez,TBA,RIGHT,RP,30.333333333333332,0,31,26,9,7,2,6,25,1,2,0,0,0,2.077,1.055,6,0,0.198,-1.909,-2.343,-0.506,0.403,0.208,-4.148,1.109,2.69234349549175,
331,Justin Lawrence,PIT,RIGHT,RP,17.666666666666668,0,17,9,1,1,0,8,23,1,0,0,0,0,0.509,0.962,1,2,0.057,-1.909,-2.387,-0.506,0.451,0.195,-4.156,1.101,2.672921720952585,
332,Justin Slaten,BOS,RIGHT,RP,33.99999999999999,0,36,27,19,16,3,10,25,2,4,3,0,0,4.235,1.088,2,0,0.059,-1.646,-2.343,-0.233,-0.12,0.181,-4.161,1.096,2.6607831118656073,
333,Jorge Lopez,WAS,RIGHT,RP,24.666666666666668,0,26,25,18,18,1,7,17,6,0,1,0,0,6.568,1.297,4,0,0.162,-0.597,-2.519,-0.415,-0.536,-0.102,-4.169,1.088,2.641361337326442,
334,Ben Lively,CLE,RIGHT,SP,44.666666666666664,9,9,38,16,16,6,15,29,2,2,0,0,0,3.224,1.187,7,2,0.157,-1.646,-2.255,-0.506,0.194,0.039,-4.175,1.0819999999999999,2.6267950064220678,
335,Jason Alexander,ATH| HOU,RIGHT,SP| RP,77.33333333333334,13,18,80,45,41,15,26,65,4,2,1,0,0,4.772,1.371,6,2,0.078,-1.121,-1.464,-0.415,-0.597,-0.577,-4.175,1.0819999999999999,2.6267950064220678,
336,Ryan Thompson,ARI,RIGHT,RP,41.33333333333333,0,48,42,21,18,4,13,36,3,2,1,0,0,3.919,1.331,10,2,0.242,-1.384,-2.101,-0.415,-0.045,-0.233,-4.179,1.0779999999999994,2.617084119152484,
337,Tyler Wells,BAL,RIGHT,SP,21.666666666666668,4,4,17,7,7,4,2,18,2,1,0,0,0,2.908,0.877,3,0,0.138,-1.646,-2.497,-0.506,0.148,0.323,-4.179,1.0779999999999994,2.617084119152484,
338,Dylan Dodd,ATL,LEFT,RP,35.0,0,28,28,14,14,5,5,30,1,0,0,0,0,3.600,0.943,1,2,0.029,-1.909,-2.233,-0.506,0.049,0.417,-4.182,1.0749999999999993,2.609800953700297,
339,Erik Sabrowski,CLE,LEFT,RP,29.33333333333333,0,33,14,8,6,2,21,42,0,1,0,0,0,1.841,1.193,5,2,0.17,-2.171,-1.97,-0.506,0.444,0.017,-4.186,1.0709999999999997,2.6000900664307154,
340,Colton Gordon,HOU,LEFT,SP| RP,85.99999999999999,14,20,103,54,51,21,19,72,6,4,1,0,0,5.337,1.419,3,0,0.035,-0.597,-1.311,-0.415,-1.044,-0.828,-4.195,1.0619999999999994,2.578240570074154,
341,Chris Paddack,DET| MIN,RIGHT,SP| RP,158.00000000000003,28,33,166,98,94,31,37,112,5,12,1,0,0,5.354,1.285,8,3,0.051,-0.859,-0.432,-0.415,-1.938,-0.564,-4.209,1.048,2.544252464630617,
342,Eric Orze,TBA,RIGHT,RP,41.666666666666664,0,33,38,16,14,4,19,40,1,1,3,0,0,3.024,1.368,7,2,0.168,-1.909,-2.014,-0.233,0.246,-0.306,-4.215,1.0419999999999998,2.529686133726243,
343,Cole Sulser,TBA,RIGHT,RP,22.666666666666668,0,18,20,5,5,1,7,22,2,1,0,0,0,1.985,1.191,3,0,0.132,-1.646,-2.409,-0.506,0.317,0.015,-4.229,1.0279999999999996,2.4956980282827033,
344,Elvis Alvarado,ATH,RIGHT,RP,42.33333333333334,0,37,34,17,15,6,22,50,1,1,0,0,0,3.189,1.323,3,2,0.071,-1.909,-1.794,-0.506,0.195,-0.224,-4.238,1.0189999999999992,2.4738485319261416,
345,Daysbel Hernandez,ATL,RIGHT,RP,37.0,0,39,27,16,14,3,30,33,4,3,0,0,0,3.405,1.540,4,1,0.108,-1.121,-2.167,-0.506,0.108,-0.561,-4.248,1.0089999999999995,2.449571313752186,
346,Luis Garcia,ANA| LAN| WAS,RIGHT,RP,55.33333333333333,0,58,55,23,21,2,26,48,2,2,2,0,0,3.416,1.464,4,1,0.072,-1.646,-1.838,-0.324,0.158,-0.646,-4.297,0.96,2.3306129446998014,
347,Edgardo Henriquez,LAN,RIGHT,RP,19.0,0,22,17,5,5,2,5,18,2,1,1,0,0,2.368,1.158,1,1,0.053,-1.646,-2.497,-0.415,0.209,0.041,-4.308,0.9489999999999998,2.3039080047084495,
348,Sean Manaea,NYN,LEFT,SP| RP,60.66666666666666,12,15,62,38,38,13,12,75,2,4,0,0,0,5.637,1.220,4,2,0.066,-1.646,-1.245,-0.506,-0.878,-0.038,-4.313,0.944,2.2917693956214715,
349,AJ Smith-Shawver,ATL,RIGHT,SP,44.33333333333333,9,9,42,20,19,4,21,42,3,2,0,0,0,3.857,1.421,7,1,0.158,-1.384,-1.97,-0.506,-0.026,-0.432,-4.318,0.9390000000000001,2.2796307865344936,
350,Tim Herrin,CLE,LEFT,RP,42.66666666666666,0,54,37,23,23,5,30,45,5,4,0,0,0,4.852,1.570,6,1,0.141,-0.859,-1.904,-0.506,-0.356,-0.704,-4.33,0.9269999999999996,2.250498124725745,
